Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,/dev/items?id=1465192f-377e-4aaf-aab4-bba35e1ae0ab,1,0,65.023313000097,65.023313000097,65.023313000097,65.023313000097,64.0,0.00837577179469376,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/dev/items?id=1465192f-377e-4aaf-aab4-bba35e1ae0ab,1,0,48.41715899999599,48.41715899999599,48.41715899999599,48.41715899999599,69.0,0.00837577179469376,0.0,48,48,48,48,48,48,48,48,48,48,48
DELETE,/dev/items?id=14728ada-2249-4082-8ff6-19aa7c5914b5,1,0,84.09506199996031,84.09506199996031,84.09506199996031,84.09506199996031,64.0,0.00837577179469376,0.0,84,84,84,84,84,84,84,84,84,84,84
GET,/dev/items?id=14728ada-2249-4082-8ff6-19aa7c5914b5,1,0,61.52126099993893,61.52126099993893,61.52126099993893,61.52126099993893,69.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/dev/items?id=14f561c9-74dd-4879-9e72-88034297cda9,1,0,59.92850000006911,59.92850000006911,59.92850000006911,59.92850000006911,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=14f561c9-74dd-4879-9e72-88034297cda9,1,0,62.07671100003154,62.07671100003154,62.07671100003154,62.07671100003154,69.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/dev/items?id=14f8785f-73e5-4a5f-8f8c-5f08ca9f963d,1,0,72.04280799999196,72.04280799999196,72.04280799999196,72.04280799999196,64.0,0.00837577179469376,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/dev/items?id=14f8785f-73e5-4a5f-8f8c-5f08ca9f963d,1,0,78.96372100003646,78.96372100003646,78.96372100003646,78.96372100003646,69.0,0.00837577179469376,0.0,79,79,79,79,79,79,79,79,79,79,79
DELETE,/dev/items?id=151e32ea-132a-414d-8242-f4446cc8aaea,1,0,55.28666099996826,55.28666099996826,55.28666099996826,55.28666099996826,64.0,0.00837577179469376,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/dev/items?id=151e32ea-132a-414d-8242-f4446cc8aaea,1,0,63.740610999957426,63.740610999957426,63.740610999957426,63.740610999957426,69.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
DELETE,/dev/items?id=154d2e01-27b8-43ff-a16a-93489dd6fceb,1,0,51.88787999998112,51.88787999998112,51.88787999998112,51.88787999998112,64.0,0.00837577179469376,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/dev/items?id=154d2e01-27b8-43ff-a16a-93489dd6fceb,1,0,79.76167599997552,79.76167599997552,79.76167599997552,79.76167599997552,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=15f87844-cbf0-4610-8dc4-77b22e33d655,1,0,60.87112900002012,60.87112900002012,60.87112900002012,60.87112900002012,64.0,0.00837577179469376,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/dev/items?id=15f87844-cbf0-4610-8dc4-77b22e33d655,1,0,81.95696699999644,81.95696699999644,81.95696699999644,81.95696699999644,69.0,0.00837577179469376,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/dev/items?id=16894189-4b43-4d44-9f25-6400fe097711,1,0,68.99663300009706,68.99663300009706,68.99663300009706,68.99663300009706,64.0,0.00837577179469376,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/dev/items?id=16894189-4b43-4d44-9f25-6400fe097711,1,0,176.85270600009062,176.85270600009062,176.85270600009062,176.85270600009062,69.0,0.00837577179469376,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/dev/items?id=1700402a-33d2-40d7-baa2-c5be94d9f274,1,0,80.64162200003011,80.64162200003011,80.64162200003011,80.64162200003011,64.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/dev/items?id=1700402a-33d2-40d7-baa2-c5be94d9f274,1,0,73.70019199993294,73.70019199993294,73.70019199993294,73.70019199993294,69.0,0.00837577179469376,0.0,74,74,74,74,74,74,74,74,74,74,74
DELETE,/dev/items?id=17477972-5d7b-4469-9da0-9c6371329b2b,1,0,64.10798299998532,64.10798299998532,64.10798299998532,64.10798299998532,64.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/dev/items?id=17477972-5d7b-4469-9da0-9c6371329b2b,1,0,60.448591999943346,60.448591999943346,60.448591999943346,60.448591999943346,69.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/dev/items?id=177ac1e2-6961-41ba-a409-0df0ee0f16b5,1,0,58.32073900000978,58.32073900000978,58.32073900000978,58.32073900000978,64.0,0.00837577179469376,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/dev/items?id=177ac1e2-6961-41ba-a409-0df0ee0f16b5,1,0,83.4512880001057,83.4512880001057,83.4512880001057,83.4512880001057,69.0,0.00837577179469376,0.0,83,83,83,83,83,83,83,83,83,83,83
DELETE,/dev/items?id=179f3d8f-9a40-4260-a7ce-cee65d4bf95e,1,0,60.895189999996546,60.895189999996546,60.895189999996546,60.895189999996546,64.0,0.00837577179469376,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/dev/items?id=179f3d8f-9a40-4260-a7ce-cee65d4bf95e,1,0,60.33116699995844,60.33116699995844,60.33116699995844,60.33116699995844,69.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/dev/items?id=1809b455-5d47-4069-913a-bb108d0e66e1,1,0,65.37576499999886,65.37576499999886,65.37576499999886,65.37576499999886,64.0,0.00837577179469376,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/dev/items?id=1809b455-5d47-4069-913a-bb108d0e66e1,1,0,80.2990280000131,80.2990280000131,80.2990280000131,80.2990280000131,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=181d3d66-2ccf-4a3f-a777-52710fb799eb,1,0,74.64571999992131,74.64571999992131,74.64571999992131,74.64571999992131,64.0,0.00837577179469376,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/dev/items?id=181d3d66-2ccf-4a3f-a777-52710fb799eb,1,0,201.69211900008577,201.69211900008577,201.69211900008577,201.69211900008577,69.0,0.00837577179469376,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/dev/items?id=1878a7eb-28c2-4059-8b34-47475a16dc0f,1,0,83.17715300006512,83.17715300006512,83.17715300006512,83.17715300006512,64.0,0.00837577179469376,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/dev/items?id=1878a7eb-28c2-4059-8b34-47475a16dc0f,1,0,50.22220700004709,50.22220700004709,50.22220700004709,50.22220700004709,69.0,0.00837577179469376,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/dev/items?id=18b7732f-9750-45a2-9d57-76dbc6031bb8,1,0,80.35880500005987,80.35880500005987,80.35880500005987,80.35880500005987,64.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/dev/items?id=18b7732f-9750-45a2-9d57-76dbc6031bb8,1,0,148.88973699999042,148.88973699999042,148.88973699999042,148.88973699999042,69.0,0.00837577179469376,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/dev/items?id=19319cb8-f2b5-46de-8aa0-09c7e40928a4,1,0,89.53962800001136,89.53962800001136,89.53962800001136,89.53962800001136,64.0,0.00837577179469376,0.0,90,90,90,90,90,90,90,90,90,90,90
GET,/dev/items?id=19319cb8-f2b5-46de-8aa0-09c7e40928a4,1,0,127.84862400008024,127.84862400008024,127.84862400008024,127.84862400008024,69.0,0.00837577179469376,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/dev/items?id=196c4ff2-da45-40c2-9cec-96e6739b3587,1,0,149.02252299998509,149.02252299998509,149.02252299998509,149.02252299998509,64.0,0.00837577179469376,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/dev/items?id=196c4ff2-da45-40c2-9cec-96e6739b3587,1,0,48.74799799995344,48.74799799995344,48.74799799995344,48.74799799995344,69.0,0.00837577179469376,0.0,49,49,49,49,49,49,49,49,49,49,49
DELETE,/dev/items?id=1983a74d-c1a4-4bcb-b427-d4a1bd383dab,1,0,64.49506899991775,64.49506899991775,64.49506899991775,64.49506899991775,64.0,0.00837577179469376,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/dev/items?id=1983a74d-c1a4-4bcb-b427-d4a1bd383dab,1,0,178.34622100008346,178.34622100008346,178.34622100008346,178.34622100008346,69.0,0.00837577179469376,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/dev/items?id=19985090-273a-4880-bb25-3df0e2654b79,1,0,83.3685710000509,83.3685710000509,83.3685710000509,83.3685710000509,64.0,0.00837577179469376,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/dev/items?id=19985090-273a-4880-bb25-3df0e2654b79,1,0,99.508210999943,99.508210999943,99.508210999943,99.508210999943,69.0,0.00837577179469376,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/dev/items?id=19fb3764-9eab-446e-9fe8-c3257654dd27,1,0,60.67982900003699,60.67982900003699,60.67982900003699,60.67982900003699,64.0,0.00837577179469376,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/dev/items?id=19fb3764-9eab-446e-9fe8-c3257654dd27,1,0,62.99697899999046,62.99697899999046,62.99697899999046,62.99697899999046,69.0,0.00837577179469376,0.0,63,63,63,63,63,63,63,63,63,63,63
DELETE,/dev/items?id=1a0f5309-74fe-4cbc-a812-a42e2347bb16,1,0,134.76376599999185,134.76376599999185,134.76376599999185,134.76376599999185,64.0,0.00837577179469376,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/dev/items?id=1a0f5309-74fe-4cbc-a812-a42e2347bb16,1,0,61.84873400002289,61.84873400002289,61.84873400002289,61.84873400002289,69.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/dev/items?id=1b5e341e-4794-48d2-bd53-5688459ab713,1,0,53.7805459999845,53.7805459999845,53.7805459999845,53.7805459999845,64.0,0.00837577179469376,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/dev/items?id=1b5e341e-4794-48d2-bd53-5688459ab713,1,0,80.80056099993271,80.80056099993271,80.80056099993271,80.80056099993271,69.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/dev/items?id=1bec232b-ab2d-4e94-8897-f5ff339b2e99,1,0,63.29383100000996,63.29383100000996,63.29383100000996,63.29383100000996,64.0,0.00837577179469376,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/dev/items?id=1bec232b-ab2d-4e94-8897-f5ff339b2e99,1,0,61.66930799997772,61.66930799997772,61.66930799997772,61.66930799997772,69.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
DELETE,/dev/items?id=1c16b83e-04de-42ee-8322-d7f6ea40702f,1,0,55.273313000043345,55.273313000043345,55.273313000043345,55.273313000043345,64.0,0.00837577179469376,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/dev/items?id=1c16b83e-04de-42ee-8322-d7f6ea40702f,1,0,195.96185900002183,195.96185900002183,195.96185900002183,195.96185900002183,69.0,0.00837577179469376,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/dev/items?id=1c1fa7c0-9e4c-4618-971e-dea32506c5f2,1,0,60.145106000049964,60.145106000049964,60.145106000049964,60.145106000049964,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=1c1fa7c0-9e4c-4618-971e-dea32506c5f2,1,0,92.13517500006674,92.13517500006674,92.13517500006674,92.13517500006674,69.0,0.00837577179469376,0.0,92,92,92,92,92,92,92,92,92,92,92
DELETE,/dev/items?id=1ccbd429-8408-406a-9be3-8aa42fbf10a4,1,0,65.7236690000218,65.7236690000218,65.7236690000218,65.7236690000218,64.0,0.00837577179469376,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/dev/items?id=1ccbd429-8408-406a-9be3-8aa42fbf10a4,1,0,204.5784619999722,204.5784619999722,204.5784619999722,204.5784619999722,69.0,0.00837577179469376,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/dev/items?id=1cd36ff7-8198-4bc4-b543-adaadc8a1474,1,0,73.2107219999989,73.2107219999989,73.2107219999989,73.2107219999989,64.0,0.00837577179469376,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/dev/items?id=1cd36ff7-8198-4bc4-b543-adaadc8a1474,1,0,134.79928200001723,134.79928200001723,134.79928200001723,134.79928200001723,69.0,0.00837577179469376,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/dev/items?id=1ce8d887-fc84-48d2-b0b3-68cff9766d25,1,0,59.875443999999334,59.875443999999334,59.875443999999334,59.875443999999334,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=1ce8d887-fc84-48d2-b0b3-68cff9766d25,1,0,80.65477800005283,80.65477800005283,80.65477800005283,80.65477800005283,69.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/dev/items?id=1d9d5ed7-f7a4-4413-8e46-7733e3f89bd9,1,0,79.93496599999617,79.93496599999617,79.93496599999617,79.93496599999617,64.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/dev/items?id=1d9d5ed7-f7a4-4413-8e46-7733e3f89bd9,1,0,81.36867300004269,81.36867300004269,81.36867300004269,81.36867300004269,69.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/dev/items?id=1df859d0-c7da-45e9-b507-1da59df5d6bc,1,0,69.76907099999607,69.76907099999607,69.76907099999607,69.76907099999607,64.0,0.00837577179469376,0.0,70,70,70,70,70,70,70,70,70,70,70
GET,/dev/items?id=1df859d0-c7da-45e9-b507-1da59df5d6bc,1,0,77.39892000006421,77.39892000006421,77.39892000006421,77.39892000006421,69.0,0.00837577179469376,0.0,77,77,77,77,77,77,77,77,77,77,77
DELETE,/dev/items?id=1e83a95e-d6da-4418-a0b4-25bf8ff90d16,1,0,89.25286599992432,89.25286599992432,89.25286599992432,89.25286599992432,64.0,0.00837577179469376,0.0,89,89,89,89,89,89,89,89,89,89,89
GET,/dev/items?id=1e83a95e-d6da-4418-a0b4-25bf8ff90d16,1,0,69.15780600002108,69.15780600002108,69.15780600002108,69.15780600002108,69.0,0.00837577179469376,0.0,69,69,69,69,69,69,69,69,69,69,69
DELETE,/dev/items?id=1f8885ab-f8a8-4239-93b9-5017e5d96e7c,1,0,68.22182900009466,68.22182900009466,68.22182900009466,68.22182900009466,64.0,0.00837577179469376,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/dev/items?id=1f8885ab-f8a8-4239-93b9-5017e5d96e7c,1,0,60.097369999994044,60.097369999994044,60.097369999994044,60.097369999994044,69.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/dev/items?id=1f900203-cd7e-4a4e-a918-b1f9935b04f1,1,0,171.1134149999225,171.1134149999225,171.1134149999225,171.1134149999225,64.0,0.00837577179469376,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/dev/items?id=1f900203-cd7e-4a4e-a918-b1f9935b04f1,1,0,55.78766399992219,55.78766399992219,55.78766399992219,55.78766399992219,69.0,0.00837577179469376,0.0,56,56,56,56,56,56,56,56,56,56,56
DELETE,/dev/items?id=1f9e3695-7355-4e25-b770-096e2a83d762,1,0,59.991588000002594,59.991588000002594,59.991588000002594,59.991588000002594,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=1f9e3695-7355-4e25-b770-096e2a83d762,1,0,60.85372199993344,60.85372199993344,60.85372199993344,60.85372199993344,69.0,0.00837577179469376,0.0,61,61,61,61,61,61,61,61,61,61,61
DELETE,/dev/items?id=1ffae168-9a48-406d-9b3b-a4f4d7ca078a,1,0,69.05590799999572,69.05590799999572,69.05590799999572,69.05590799999572,64.0,0.00837577179469376,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/dev/items?id=1ffae168-9a48-406d-9b3b-a4f4d7ca078a,1,0,104.8596540000517,104.8596540000517,104.8596540000517,104.8596540000517,69.0,0.00837577179469376,0.0,100,100,100,100,100,100,100,100,100,100,100
DELETE,/dev/items?id=200e3fd5-634a-4e76-9e1a-664bb269a510,1,0,51.987926999913725,51.987926999913725,51.987926999913725,51.987926999913725,64.0,0.00837577179469376,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/dev/items?id=200e3fd5-634a-4e76-9e1a-664bb269a510,1,0,80.48076600005061,80.48076600005061,80.48076600005061,80.48076600005061,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=209b9ecf-66d2-4e4e-8c2c-f36a3580fb70,1,0,81.31502699995963,81.31502699995963,81.31502699995963,81.31502699995963,64.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/dev/items?id=209b9ecf-66d2-4e4e-8c2c-f36a3580fb70,1,0,68.93593400002374,68.93593400002374,68.93593400002374,68.93593400002374,69.0,0.00837577179469376,0.0,69,69,69,69,69,69,69,69,69,69,69
DELETE,/dev/items?id=20fa6fba-c51a-4145-9ccb-156193c1ced8,1,0,77.39233600000262,77.39233600000262,77.39233600000262,77.39233600000262,64.0,0.00837577179469376,0.0,77,77,77,77,77,77,77,77,77,77,77
GET,/dev/items?id=20fa6fba-c51a-4145-9ccb-156193c1ced8,1,0,79.31376199996976,79.31376199996976,79.31376199996976,79.31376199996976,69.0,0.00837577179469376,0.0,79,79,79,79,79,79,79,79,79,79,79
DELETE,/dev/items?id=212f32d4-fc24-4992-a9f4-b0e19b2ea6e6,1,0,73.77826800006915,73.77826800006915,73.77826800006915,73.77826800006915,64.0,0.00837577179469376,0.0,74,74,74,74,74,74,74,74,74,74,74
GET,/dev/items?id=212f32d4-fc24-4992-a9f4-b0e19b2ea6e6,1,0,81.02216399993267,81.02216399993267,81.02216399993267,81.02216399993267,69.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
DELETE,/dev/items?id=2132e770-e294-4642-95c5-46e26a0ff1a9,1,0,69.29949400000623,69.29949400000623,69.29949400000623,69.29949400000623,64.0,0.00837577179469376,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/dev/items?id=2132e770-e294-4642-95c5-46e26a0ff1a9,1,0,81.64323800008333,81.64323800008333,81.64323800008333,81.64323800008333,69.0,0.00837577179469376,0.0,82,82,82,82,82,82,82,82,82,82,82
DELETE,/dev/items?id=21857acf-8897-44fc-8fc3-8e14ba0cecf7,1,0,62.02164000001176,62.02164000001176,62.02164000001176,62.02164000001176,64.0,0.00837577179469376,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/dev/items?id=21857acf-8897-44fc-8fc3-8e14ba0cecf7,1,0,77.52222099998107,77.52222099998107,77.52222099998107,77.52222099998107,69.0,0.00837577179469376,0.0,78,78,78,78,78,78,78,78,78,78,78
DELETE,/dev/items?id=21c12a11-7992-495b-bec8-5a839157c539,1,0,79.24846200000957,79.24846200000957,79.24846200000957,79.24846200000957,64.0,0.00837577179469376,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/dev/items?id=21c12a11-7992-495b-bec8-5a839157c539,1,0,51.54768099998819,51.54768099998819,51.54768099998819,51.54768099998819,69.0,0.00837577179469376,0.0,52,52,52,52,52,52,52,52,52,52,52
DELETE,/dev/items?id=221a95bc-da1c-48c4-8202-c2f62c5988f6,1,0,78.36865700005546,78.36865700005546,78.36865700005546,78.36865700005546,64.0,0.00837577179469376,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/dev/items?id=221a95bc-da1c-48c4-8202-c2f62c5988f6,1,0,53.79686899993885,53.79686899993885,53.79686899993885,53.79686899993885,69.0,0.00837577179469376,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/dev/items?id=2265b484-1819-481b-becf-61b0b9ff1b54,1,0,48.98718800006918,48.98718800006918,48.98718800006918,48.98718800006918,64.0,0.00837577179469376,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/dev/items?id=2265b484-1819-481b-becf-61b0b9ff1b54,1,0,74.05806500003109,74.05806500003109,74.05806500003109,74.05806500003109,69.0,0.00837577179469376,0.0,74,74,74,74,74,74,74,74,74,74,74
DELETE,/dev/items?id=227c2818-5194-4ee9-ae3a-b742845fadfa,1,0,77.65228499999921,77.65228499999921,77.65228499999921,77.65228499999921,64.0,0.00837577179469376,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/dev/items?id=227c2818-5194-4ee9-ae3a-b742845fadfa,1,0,200.23582700002862,200.23582700002862,200.23582700002862,200.23582700002862,69.0,0.00837577179469376,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/dev/items?id=22af1af9-217b-4eb7-9902-1ce2fda8adf8,1,0,61.499875999970754,61.499875999970754,61.499875999970754,61.499875999970754,64.0,0.00837577179469376,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/dev/items?id=22af1af9-217b-4eb7-9902-1ce2fda8adf8,1,0,59.51383700005408,59.51383700005408,59.51383700005408,59.51383700005408,69.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/dev/items?id=23021cbd-3e8d-4c85-adaf-7732c282b820,1,0,77.24324699995577,77.24324699995577,77.24324699995577,77.24324699995577,64.0,0.00837577179469376,0.0,77,77,77,77,77,77,77,77,77,77,77
GET,/dev/items?id=23021cbd-3e8d-4c85-adaf-7732c282b820,1,0,54.313275000026806,54.313275000026806,54.313275000026806,54.313275000026806,69.0,0.00837577179469376,0.0,54,54,54,54,54,54,54,54,54,54,54
DELETE,/dev/items?id=2343be53-0e63-4783-ad62-294e56bc9cd9,1,0,59.852212000009786,59.852212000009786,59.852212000009786,59.852212000009786,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=2343be53-0e63-4783-ad62-294e56bc9cd9,1,0,59.40750900003877,59.40750900003877,59.40750900003877,59.40750900003877,69.0,0.00837577179469376,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/dev/items?id=23460474-ccb1-49ca-9fac-49680aaf3e2f,1,0,81.22442400008367,81.22442400008367,81.22442400008367,81.22442400008367,64.0,0.00837577179469376,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/dev/items?id=23460474-ccb1-49ca-9fac-49680aaf3e2f,1,0,58.571989000029134,58.571989000029134,58.571989000029134,58.571989000029134,69.0,0.00837577179469376,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/dev/items?id=23f64447-cfd8-444d-95b3-9f6c0957bd7f,1,0,60.33190400000876,60.33190400000876,60.33190400000876,60.33190400000876,64.0,0.00837577179469376,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/dev/items?id=23f64447-cfd8-444d-95b3-9f6c0957bd7f,1,0,50.4771470000378,50.4771470000378,50.4771470000378,50.4771470000378,69.0,0.00837577179469376,0.0,50,50,50,50,50,50,50,50,50,50,50
DELETE,/dev/items?id=24672124-bd2b-4af0-8d35-06df1b12f563,1,0,56.16411099993002,56.16411099993002,56.16411099993002,56.16411099993002,64.0,0.00837577179469376,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/dev/items?id=24672124-bd2b-4af0-8d35-06df1b12f563,1,0,61.104264000050534,61.104264000050534,61.104264000050534,61.104264000050534,69.0,0.00837577179469376,0.0,61,61,61,61,61,61,61,61,61,61,61
DELETE,/dev/items?id=249f41e3-af2f-427b-9b64-8876cd93c13e,1,0,56.62032600002931,56.62032600002931,56.62032600002931,56.62032600002931,64.0,0.00837577179469376,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/dev/items?id=249f41e3-af2f-427b-9b64-8876cd93c13e,1,0,51.078443999927,51.078443999927,51.078443999927,51.078443999927,69.0,0.00837577179469376,0.0,51,51,51,51,51,51,51,51,51,51,51
DELETE,/dev/items?id=24ae5703-5098-4a6e-be48-102a3c607fce,1,0,180.93409200002952,180.93409200002952,180.93409200002952,180.93409200002952,64.0,0.00837577179469376,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/dev/items?id=24ae5703-5098-4a6e-be48-102a3c607fce,1,0,59.429063000038695,59.429063000038695,59.429063000038695,59.429063000038695,69.0,0.00837577179469376,0.0,59,59,59,59,59,59,59,59,59,59,59
DELETE,/dev/items?id=25ab4249-39de-48fb-bd48-f79242331775,1,0,53.42717200005609,53.42717200005609,53.42717200005609,53.42717200005609,64.0,0.00837577179469376,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/dev/items?id=25ab4249-39de-48fb-bd48-f79242331775,1,0,80.38024100005714,80.38024100005714,80.38024100005714,80.38024100005714,69.0,0.00837577179469376,0.0,80,80,80,80,80,80,80,80,80,80,80
DELETE,/dev/items?id=26213911-8acb-47ea-8271-f1cb254ce9bd,1,0,47.82161500008897,47.82161500008897,47.82161500008897,47.82161500008897,64.0,0.00837577179469376,0.0,48,48,48,48,48,48,48,48,48,48,48
