Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764845820,25,,Aggregated,26.900000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2475,0,53,63.85402365535279,22.465841999974145,1117.1092769999973,78.06505050505051
1764845821,25,,Aggregated,26.600000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2513,0,53,63.77879708714613,22.465841999974145,1117.1092769999973,78.13728611221647
1764845822,25,,Aggregated,26.100000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2543,0,53,63.70266131655453,22.465841999974145,1117.1092769999973,78.08336610302791
1764845823,25,,Aggregated,26.400000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2566,0,53,63.65544089594626,22.465841999974145,1117.1092769999973,78.04715510522213
1764845824,25,,Aggregated,27.400000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2599,0,53,63.611863545209076,22.465841999974145,1117.1092769999973,78.08888033859176
1764845825,25,,Aggregated,27.600000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2628,0,53,63.62153576636162,22.465841999974145,1117.1092769999973,78.1476407914764
1764845826,25,,Aggregated,28.400000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2651,0,53,63.54371783402424,22.465841999974145,1117.1092769999973,78.10298000754432
1764845827,25,,Aggregated,29.100000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2683,0,53,63.554469416696996,22.465841999974145,1117.1092769999973,78.09616101379054
1764845828,25,,Aggregated,30.200000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2726,0,53,63.65410850806975,22.465841999974145,1117.1092769999973,78.17204695524578
1764845829,25,,Aggregated,28.800000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2744,0,53,63.63485893768153,22.465841999974145,1117.1092769999973,78.17018950437318
1764845830,25,,Aggregated,28.700000,0.000000,53,59,60,63,140,170,180,190,1100,1100,1100,2794,0,53,63.614599725124634,22.465841999974145,1117.1092769999973,78.28489620615605
